token,tag,tag_STTS,lemma_gold,lemma_pred
Die,DET,ART,der,
Zigeuner,NOUN,NN,Zigeuner,Zigeuner
waren,AUX,VAFIN,sein,sein
damals,ADV,ADV,damals,damals
in,ADP,APPR,in,in
der,DET,ART,der,
Verfolgung,NOUN,NN,Verfolgung,Verfolgung
",",PUNCT,"$,",--,
welche,PRON,PRELS,welche,welche
die,DET,ART,der,
vertriebenen,ADJ,ADJA,vertrieben,vertrieben
Juden,NOUN,NN,Jude,Jude
ihnen,PRON,PPER,ihnen,
zuzogen,VERB,VVFIN,zuziehen,zuziehen
",",PUNCT,"$,",--,
die,PRON,PRELS,der,
sich,PRON,PRF,sich,
für,ADP,APPR,für,für
Zigeuner,NOUN,NN,Zigeuner,Zigeuner
ausgaben,VERB,VVFIN,ausgeben,ausgeben
",",PUNCT,"$,",--,
um,SCONJ,KOUI,um,um
geduldet,VERB,VVPP,dulden,dulden
zu,PART,PTKZU,zu,zu
werden,AUX,VAFIN,werden,werden
",",PUNCT,"$,",--,
schon,ADV,ADV,schon,schon
sündlich,ADV,ADV,sündlich,sündlich
verwildert,ADJ,ADJD,verwildert,verwildert
;,PUNCT,$.,--,
oft,ADV,ADV,oft,oft
hatte,AUX,VAFIN,haben,haben
Herzog,NOUN,NN,Herzog,Herzog
Michael,PROPN,NE,Michael,Michael
darüber,ADV,PAV,darüber,darüber
geklagt,VERB,VVPP,klagen,klagen
und,CONJ,KON,und,und
alle,DET,PIAT,alle,alle
seine,DET,PPOSAT,sein,
Klugheit,NOUN,NN,Klugheit,Klugheit
angewendet,VERB,VVPP,anwenden,anwenden
",",PUNCT,"$,",--,
sie,PRON,PPER,sie,sie
aus,ADP,APPR,aus,aus
dieser,DET,PDAT,dieser,
Zerstreuung,NOUN,NN,Zerstreuung,Zerstreuung
nach,ADP,APPR,nach,nach
ihrem,DET,PPOSAT,ihr,
Vaterlande,NOUN,NN,Vaterland,Vaterland
zurückzuführen,VERB,VVIZU,zurückführen,zurückführen
.,PUNCT,$.,--,
Ihr,DET,PPOSAT,ihr,
Gelübde,NOUN,NN,Gelübde,Gelübde
",",PUNCT,"$,",--,
so,ADV,ADV,so,so
weit,ADJ,ADJA,weit,weit
zu,PART,PTKZU,zu,zu
ziehen,VERB,VVINF,ziehen,ziehen
",",PUNCT,"$,",--,
als,SCONJ,KOUS,als,als
sie,PRON,PPER,sie,sie
noch,ADV,ADV,noch,noch
Christen,NOUN,NN,Christ,Christ
fänden,VERB,VVFIN,finden,finden
",",PUNCT,"$,",--,
war,AUX,VAFIN,sein,sein
gelöst,VERB,VVPP,lösen,lösen
",",PUNCT,"$,",--,
denn,ADV,ADV,denn,denn
sie,PRON,PPER,sie,sie
waren,AUX,VAFIN,sein,sein
schon,ADV,ADV,schon,schon
aus,ADP,APPR,aus,aus
Spanien,PROPN,NE,Spanien,Spanien
vom,ADP,APPRART,von,von
Weltmeere,NOUN,NN,Weltmeer,Weltmeer
zurückgekehrt,VERB,VVPP,zurückkehren,zurückkehren
;,PUNCT,$.,--,
nur,ADV,ADV,nur,nur
der,DET,ART,der,
Wunsch,NOUN,NN,Wunsch,Wunsch
nach,ADP,APPR,nach,nach
der,DET,ART,der,
neuen,ADJ,ADJA,neu,neu
Welt,NOUN,NN,Welt,Welt
hielt,VERB,VVFIN,halten,halten
sie,PRON,PPER,sie,sie
in,ADP,APPR,in,in
der,DET,ART,der,
alten,ADJ,ADJA,alt,alt
",",PUNCT,"$,",--,
die,PRON,PRELS,der,
nur,ADV,ADV,nur,nur
Krieger,NOUN,NN,Krieger,Krieger
",",PUNCT,"$,",--,
keine,DET,PIAT,kein,
Pilger,NOUN,NN,Pilger,Pilger
hinübersetzen,VERB,VVINF,hinübersetzen,hinübersetzen
wollte,VERB,VVFIN,wollen,wollen
.,PUNCT,$.,--,
Das,DET,ART,der,
Zurückführen,NOUN,NN,Zurückführen,Zurückführen
nach,ADP,APPR,nach,nach
Ägypten,PROPN,NE,Ägypten,Ägypten
war,AUX,VAFIN,sein,sein
aber,CONJ,KON,aber,aber
bei,ADP,APPR,bei,bei
der,DET,ART,der,
zunehmenden,ADJ,ADJA,zunehmend,zunehmend
Türkenmacht,NOUN,NN,Türkenmacht,Türkenmacht
",",PUNCT,"$,",--,
bei,ADP,APPR,bei,bei
der,DET,ART,der,
Verfolgung,NOUN,NN,Verfolgung,Verfolgung
überall,ADV,ADV,überall,überall
",",PUNCT,"$,",--,
bei,ADP,APPR,bei,bei
dem,DET,ART,der,
Mangel,NOUN,NN,Mangel,Mangel
an,ADP,APPR,an,an
Gelde,NOUN,NN,Geld,Geld
unendlich,ADV,ADV,unendlich,unendlich
schwer,ADJ,ADJD,schwer,schwer
.,PUNCT,$.,--,
Schon,ADV,ADV,schon,schon
hatte,AUX,VAFIN,haben,haben
der,DET,ART,der,
Herzog,NOUN,NN,Herzog,Herzog
",",PUNCT,"$,",--,
was,PRON,PWS,was,was
sonst,ADV,ADV,sonst,sonst
ihre,DET,PPOSAT,ihr,
Nationalbelustigung,NOUN,NN,Nationalbelustigung,Nationalbelustigung
war,AUX,VAFIN,sein,sein
",",PUNCT,"$,",--,
Proben,NOUN,NN,Probe,Probe
von,ADP,APPR,von,von
Stärke,NOUN,NN,Stärke,Stärke
und,CONJ,KON,und,und
Geschicklichkeit,NOUN,NN,Geschicklichkeit,Geschicklichkeit
(,PUNCT,$(,--,
wie,CONJ,KOKOM,wie,wie
sie,PRON,PPER,sie,sie
schwere,ADJ,ADJA,schwer,schwer
